Generation,Cohesion,Alignment,Separation,Fitness
20,52.83615080448,0.05360119185408002,0.4696546738176002,0.9959301858220665
20,66.0451885056,0.06700148981760003,0.39137889484800015,0.9949188476805583
20,35.22410053632,0.035734127902720014,0.4696546738176002,0.9903647286358197
20,35.22410053632,0.05360119185408002,0.3131031158784001,0.9896440990013153
20,79.25422620671999,0.035734127902720014,0.3131031158784001,0.9831691919921707
20,66.0451885056,0.04466765987840002,0.2609192632320001,0.46817601104608253
20,79.25422620671999,0.035734127902720014,0.4696546738176002,0.06526100024204307
21,44.030125670400004,0.04466765987840002,0.39137889484800015,0.9999191778844793
21,44.030125670400004,0.04466765987840002,0.39137889484800015,0.9998764494066082
21,35.22410053632,0.05360119185408002,0.3131031158784001,0.9997834206391754
21,35.22410053632,0.05360119185408002,0.3131031158784001,0.9996370278516221
21,52.836150804480006,0.05360119185408002,0.4696546738176002,0.9994001327674168
21,66.0451885056,0.04466765987840002,0.39137889484800015,0.9993578739602127
21,35.22410053632,0.035734127902720014,0.3131031158784001,0.9993014958901966
21,52.83615080448,0.05360119185408002,0.4696546738176002,0.9992636956641229
21,28.179280429056003,0.04288095348326402,0.2504824927027201,0.9989243274339965
21,63.403380965376,0.06432143022489602,0.3757237390540802,0.997918493324515
21,52.836150804480006,0.05360119185408002,0.4696546738176002,0.9977837344748498
21,28.179280429056003,0.06432143022489602,0.37572373905408013,0.9971803202029067
21,63.403380965376,0.04288095348326402,0.5635856085811202,0.9963759990460707
21,52.83615080448,0.05360119185408002,0.4696546738176002,0.9959739829917772
21,35.22410053632,0.035734127902720014,0.4696546738176002,0.9952505402603448
21,52.836150804480006,0.05360119185408002,0.4696546738176002,0.9937549993285867
21,52.836150804480006,0.035734127902720014,0.4696546738176002,0.9682121965831612
21,52.83615080448,0.035734127902720014,0.3131031158784001,0.9673426404876205
21,28.179280429056003,0.06432143022489602,0.37572373905408013,0.3333204226166947
21,63.403380965376,0.04288095348326402,0.5635856085811202,0.32779190983835826
22,35.22410053632,0.05360119185408002,0.3131031158784001,0.9999277473396911
22,63.403380965376,0.04288095348326402,0.3757237390540802,0.9999003447566138
22,44.030125670400004,0.04466765987840002,0.39137889484800015,0.9998796194012431
22,44.030125670400004,0.04466765987840002,0.39137889484800015,0.9998750198133423
22,52.836150804480006,0.035734127902720014,0.3131031158784001,0.9998514334754496
22,35.22410053632,0.05360119185408002,0.3131031158784001,0.9997140630931262
22,42.268920643584,0.06432143022489602,0.2504824927027201,0.9996903275452523
22,42.268920643584,0.04288095348326402,0.2504824927027201,0.9996152068298012
22,35.22410053632,0.035734127902720014,0.3131031158784001,0.9996108106020415
22,52.836150804480006,0.05360119185408002,0.4696546738176002,0.9991362811988952
22,63.403380965376,0.06432143022489602,0.3757237390540802,0.9984705740495511
22,42.268920643584,0.04288095348326402,0.2504824927027201,0.9982371006277412
22,42.268920643584,0.04288095348326402,0.37572373905408013,0.9974924538360338
22,35.22410053632,0.035734127902720014,0.4696546738176002,0.9939872187144371
22,63.403380965376,0.04288095348326402,0.3757237390540802,0.987206714248811
22,52.836150804480006,0.035734127902720014,0.4696546738176002,0.9863068078594053
22,52.836150804480006,0.05360119185408002,0.4696546738176002,0.9839474964703698
22,28.179280429056003,0.06432143022489602,0.37572373905408013,0.9447187030149014
22,35.22410053632,0.035734127902720014,0.4696546738176002,0.5986543247420052
22,42.268920643584,0.04288095348326402,0.37572373905408013,0.0650491160580833
23,42.26892064358401,0.028587302322176013,0.37572373905408013,0.9999458629712545
23,44.030125670400004,0.04466765987840002,0.39137889484800015,0.9998923792389776
23,52.836150804480006,0.035734127902720014,0.3131031158784001,0.9997325417175471
23,52.836150804480006,0.035734127902720014,0.4696546738176002,0.9997037615528673
23,52.836150804480006,0.035734127902720014,0.3131031158784001,0.9995878185473164
23,44.030125670400004,0.04466765987840002,0.39137889484800015,0.9995822839568397
23,35.22410053632,0.05360119185408002,0.3131031158784001,0.9994889506662072
23,28.179280429056003,0.06432143022489602,0.37572373905408013,0.9994701932688334
23,76.0840571584512,0.034304762786611216,0.4508684868648962,0.9993141269273083
23,35.22410053632,0.035734127902720014,0.4696546738176002,0.9993042753297369
23,42.268920643584,0.04288095348326402,0.2504824927027201,0.9989326448663235
23,35.22410053632,0.035734127902720014,0.4696546738176002,0.9984163994277631
23,63.403380965376,0.04288095348326402,0.3757237390540802,0.998166173562434
23,28.179280429056003,0.04288095348326402,0.2504824927027201,0.9974869908595088
23,50.7227047723008,0.034304762786611216,0.30057899124326415,0.9917947393609972
23,35.22410053632,0.05360119185408002,0.3131031158784001,0.9907384464976838
23,50.7227047723008,0.05145714417991682,0.30057899124326415,0.9795757974227363
23,63.403380965376,0.04288095348326402,0.2504824927027201,0.9753628848958437
23,63.403380965376,0.028587302322176013,0.2504824927027201,0.9742497554355574
23,35.22410053632,0.035734127902720014,0.3131031158784001,0.6182612637595689
24,52.836150804480006,0.035734127902720014,0.3131031158784001,0.9998737156008394
24,52.836150804480006,0.035734127902720014,0.3131031158784001,0.9998645530081869
24,52.836150804480006,0.035734127902720014,0.4696546738176002,0.9998530136681271
24,63.403380965376,0.028587302322176013,0.5635856085811202,0.9997859228667196
24,63.403380965376,0.028587302322176013,0.37572373905408013,0.9997659489675901
24,44.030125670400004,0.04466765987840002,0.39137889484800015,0.9996610492584603
24,63.403380965376,0.04288095348326402,0.3757237390540802,0.999601464915782
24,63.403380965376,0.028587302322176013,0.37572373905408013,0.9995657991896192
24,42.26892064358401,0.028587302322176013,0.37572373905408013,0.9992436531279745
24,63.403380965376,0.04288095348326402,0.37572373905408013,0.9992085969888647
24,63.403380965376,0.028587302322176013,0.3757237390540802,0.9983367514844212
24,35.22410053632,0.035734127902720014,0.3131031158784001,0.997467960950577
24,50.72270477230081,0.034304762786611216,0.4508684868648961,0.9971947674942988
24,42.26892064358401,0.028587302322176013,0.2504824927027201,0.988845160956435
24,33.81513651486721,0.02286984185774081,0.4508684868648961,0.9882597972989535
24,63.403380965376,0.04288095348326402,0.2504824927027201,0.9771629800521505
24,52.836150804480006,0.035734127902720014,0.4696546738176002,0.9770627307017353
24,63.403380965376,0.028587302322176013,0.2504824927027201,0.9698284000967161
24,33.81513651486721,0.02286984185774081,0.30057899124326415,0.9462927007246863
24,52.836150804480006,0.035734127902720014,0.4696546738176002,0.9243011883327767
25,52.836150804480006,0.035734127902720014,0.3131031158784001,0.9999522085818096
25,76.0840571584512,0.034304762786611216,0.6763027302973442,0.9998441843128462
25,52.836150804480006,0.035734127902720014,0.3131031158784001,0.9997391652057892
25,76.0840571584512,0.02286984185774081,0.4508684868648961,0.9996835458438798
25,63.403380965376,0.028587302322176013,0.37572373905408013,0.9996009528241275
25,63.403380965376,0.028587302322176013,0.5635856085811202,0.9995517027232861
25,63.403380965376,0.028587302322176013,0.37572373905408013,0.9995443026210105
25,52.836150804480006,0.035734127902720014,0.4696546738176002,0.9993411907231107
25,63.403380965376,0.04288095348326402,0.37572373905408013,0.9992030657376503
25,50.7227047723008,0.034304762786611216,0.30057899124326415,0.9989570690443386
25,50.7227047723008,0.02286984185774081,0.45086848686489617,0.9988247011939843
25,63.403380965376,0.04288095348326402,0.5635856085811202,0.9986140138349839
25,42.26892064358401,0.028587302322176013,0.2504824927027201,0.9983271852161557
25,76.0840571584512,0.02286984185774081,0.6763027302973442,0.9977767161331788
25,42.26892064358401,0.04288095348326402,0.5635856085811202,0.9961574144083811
25,63.403380965376,0.028587302322176013,0.2504824927027201,0.9913545932454766
25,63.403380965376,0.028587302322176013,0.5635856085811202,0.9842077977108
25,42.26892064358401,0.04288095348326402,0.37572373905408013,0.9801212644363311
25,42.26892064358401,0.04288095348326402,0.2504824927027201,0.9716941030029649
25,50.7227047723008,0.02286984185774081,0.30057899124326415,0.9264151562231628
26,52.836150804480006,0.035734127902720014,0.3131031158784001,0.9999417612705143
26,76.0840571584512,0.02286984185774081,0.4508684868648961,0.9999176899858937
26,63.403380965376,0.028587302322176013,0.37572373905408013,0.9997926664013616
26,42.26892064358401,0.04288095348326402,0.2504824927027201,0.9997692223961149
26,91.30086859014143,0.027443810229288976,0.5410421842378754,0.999744114827203
26,76.0840571584512,0.034304762786611216,0.6763027302973442,0.9997314556529441
26,52.836150804480006,0.035734127902720014,0.3131031158784001,0.9996627311217032
26,42.26892064358401,0.04288095348326402,0.2504824927027201,0.9993078688119158
26,42.26892064358401,0.04288095348326402,0.37572373905408013,0.9992679583355509
26,63.403380965376,0.04288095348326402,0.37572373905408013,0.9991299813889939
26,60.86724572676096,0.04116571534393346,0.5410421842378754,0.999087461270402
26,42.26892064358401,0.04288095348326402,0.2504824927027201,0.993425457935541
26,91.30086859014143,0.027443810229288972,0.3606947894919169,0.9910645212642245
26,76.0840571584512,0.034304762786611216,0.30057899124326415,0.9867976554260796
26,63.403380965376,0.028587302322176013,0.2504824927027201,0.9763231191621009
26,91.30086859014143,0.027443810229288976,0.5410421842378754,0.8662295809493943
26,91.30086859014143,0.027443810229288972,0.3606947894919169,0.7315273713177736
26,76.0840571584512,0.02286984185774081,0.4508684868648961,0.5998111620855435
26,60.86724572676096,0.027443810229288972,0.3606947894919169,0.09656027432733899
26,76.0840571584512,0.034304762786611216,0.30057899124326415,0.07765351939579467
27,73.04069487211315,0.02195504818343118,0.6492506210854505,0.9999392555338608
27,52.836150804480006,0.035734127902720014,0.3131031158784001,0.9998537149445176
27,42.26892064358401,0.04288095348326402,0.2504824927027201,0.9998188874206709
27,63.403380965376,0.028587302322176013,0.37572373905408013,0.9998102087856273
27,33.81513651486721,0.034304762786611216,0.2003859941621761,0.9997794605666641
27,91.30086859014143,0.027443810229288976,0.5410421842378754,0.9991620146653383
27,50.7227047723008,0.034304762786611216,0.30057899124326415,0.9987599547059987
27,76.0840571584512,0.02286984185774081,0.4508684868648961,0.9987562137091427
27,91.30086859014143,0.027443810229288972,0.3606947894919169,0.9930576085748778
27,63.403380965376,0.028587302322176013,0.37572373905408013,0.9922415762411373
27,42.26892064358401,0.028587302322176013,0.2504824927027201,0.9920167937996476
27,109.56104230816972,0.03293257227514677,0.43283374739030034,0.9891912223671693
27,109.56104230816972,0.03293257227514677,0.43283374739030034,0.9888171932449394
27,76.0840571584512,0.02286984185774081,0.30057899124326415,0.9886625043108722
27,91.30086859014143,0.01829587348619265,0.5410421842378753,0.9877022511587605
27,76.0840571584512,0.02286984185774081,0.30057899124326415,0.9845553672119001
27,33.81513651486721,0.034304762786611216,0.2003859941621761,0.9694929754148256
27,33.81513651486721,0.034304762786611216,0.3005789912432641,0.9103344580773255
27,42.26892064358401,0.04288095348326402,0.2504824927027201,0.730745444756772
27,91.30086859014143,0.01829587348619265,0.5410421842378753,0.06376967610973618
28,73.04069487211315,0.02195504818343118,0.6492506210854505,0.999927830534946
28,63.403380965376,0.028587302322176013,0.37572373905408013,0.9999024820818063
28,42.26892064358401,0.04288095348326402,0.2504824927027201,0.9998783705914484
28,52.836150804480006,0.035734127902720014,0.3131031158784001,0.9998606742178627
28,40.578163817840654,0.04116571534393346,0.2404631929946113,0.99974535594266
28,42.26892064358401,0.028587302322176013,0.37572373905408013,0.999680733218271
28,76.0840571584512,0.034304762786611216,0.4508684868648961,0.9995637843232722
28,33.81513651486721,0.034304762786611216,0.2003859941621761,0.999435013026453
28,42.26892064358401,0.04288095348326402,0.2504824927027201,0.9992285385716476
28,50.72270477230081,0.034304762786611216,0.3005789912432641,0.9989170362451181
28,87.64883384653578,0.026346057820117418,0.5194004968683604,0.9984038935412606
28,27.05210921189377,0.04116571534393346,0.2404631929946113,0.9977479640428865
28,87.64883384653578,0.017564038546744945,0.5194004968683604,0.9953451215259416
28,42.26892064358401,0.04288095348326402,0.37572373905408013,0.9951224569226214
28,33.81513651486721,0.05145714417991682,0.3005789912432641,0.9942156744058864
28,50.72270477230081,0.034304762786611216,0.3005789912432641,0.9923307458349967
28,76.0840571584512,0.02286984185774081,0.30057899124326415,0.9911116657787136
28,58.43255589769052,0.017564038546744945,0.7791007453025406,0.9902824568306994
28,76.0840571584512,0.034304762786611216,0.4508684868648961,0.9838307788764699
28,27.05210921189377,0.04116571534393346,0.16030879532974088,0.9779310060276286
29,50.7227047723008,0.02286984185774081,0.4508684868648961,0.9999619229806319
29,52.836150804480006,0.035734127902720014,0.3131031158784001,0.9999453055122116
29,42.26892064358401,0.04288095348326402,0.2504824927027201,0.999918906200683
29,32.462531054272524,0.03293257227514677,0.19237055439568906,0.9998277676963261
29,33.81513651486721,0.05145714417991682,0.3005789912432641,0.9997817118465187
29,40.578163817840654,0.04116571534393346,0.2404631929946113,0.9997664611733996
29,63.403380965376,0.028587302322176013,0.37572373905408013,0.999710659678538
29,42.26892064358401,0.028587302322176013,0.2504824927027201,0.9997070826173666
29,33.81513651486721,0.05145714417991682,0.2003859941621761,0.9996746697761633
29,87.64883384653578,0.026346057820117418,0.5194004968683604,0.999532228360813
29,73.04069487211315,0.02195504818343118,0.6492506210854505,0.9993254929669884
29,76.0840571584512,0.02286984185774081,0.4508684868648961,0.9991234822943543
29,58.43255589769052,0.026346057820117418,0.5194004968683604,0.9990080470354205
29,58.43255589769052,0.017564038546744945,0.5194004968683604,0.9977981171890399
29,63.403380965376,0.04288095348326402,0.37572373905408013,0.9906541067625075
29,76.0840571584512,0.034304762786611216,0.30057899124326415,0.987679992848319
29,48.69379658140878,0.04939885841272015,0.28855583159353354,0.9872490086097178
29,48.69379658140878,0.04939885841272015,0.19237055439568906,0.95515024558249
29,50.72270477230081,0.034304762786611216,0.2003859941621761,0.9497211155576708
29,63.403380965376,0.028587302322176013,0.2504824927027201,0.5966908777513956
30,52.836150804480006,0.035734127902720014,0.3131031158784001,0.999959363764269
30,50.7227047723008,0.02286984185774081,0.4508684868648961,0.999916375426032
30,42.26892064358401,0.04288095348326402,0.2504824927027201,0.9999139057445166
30,27.05210921189377,0.04116571534393346,0.3606947894919169,0.999876473122396
30,32.462531054272524,0.03293257227514677,0.19237055439568906,0.9998704470320277
30,33.81513651486721,0.05145714417991682,0.3005789912432641,0.9996794385510389
30,42.26892064358401,0.028587302322176013,0.37572373905408013,0.9996404292912129
30,27.05210921189377,0.061748573015900185,0.3606947894919169,0.9995776560899686
30,42.26892064358401,0.028587302322176013,0.37572373905408013,0.9993628094451139
30,25.97002484341802,0.026346057820117414,0.15389644351655127,0.9991400822505407
30,40.57816381784065,0.027443810229288972,0.5410421842378753,0.9988511200741728
30,25.97002484341802,0.039519086730176116,0.15389644351655127,0.9935286500224093
30,50.72270477230081,0.05145714417991682,0.2003859941621761,0.9843117859491453
30,60.867245726760956,0.01829587348619265,0.3606947894919169,0.9842668032510268
30,50.72270477230081,0.05145714417991682,0.2003859941621761,0.9824089825126735
30,33.81513651486721,0.034304762786611216,0.3005789912432641,0.9603663774698757
30,63.403380965376,0.028587302322176013,0.2504824927027201,0.9563072834817699
30,38.955037265127025,0.026346057820117414,0.15389644351655127,0.9559115561885343
30,40.578163817840654,0.04116571534393346,0.3606947894919169,0.9532919376005092
30,60.867245726760956,0.027443810229288972,0.5410421842378753,0.33219447882273645
31,52.836150804480006,0.035734127902720014,0.3131031158784001,0.999928509528892
31,40.57816381784065,0.027443810229288972,0.3606947894919169,0.9998638797367293
31,25.97002484341802,0.039519086730176116,0.23084466527482686,0.9998241937022214
31,42.26892064358401,0.04288095348326402,0.2504824927027201,0.9998069414408689
31,32.462531054272524,0.04939885841272015,0.28855583159353354,0.9997411806935214
31,33.81513651486721,0.05145714417991682,0.2003859941621761,0.9996795191830662
31,32.462531054272524,0.03293257227514677,0.19237055439568906,0.9996372163858495
31,42.26892064358401,0.028587302322176013,0.2504824927027201,0.9983574016369967
31,50.7227047723008,0.02286984185774081,0.4508684868648961,0.9977868017152232
31,27.05210921189377,0.04116571534393346,0.3606947894919169,0.99741785098508
31,40.57816381784065,0.027443810229288972,0.5410421842378753,0.9945766510218498
31,25.97002484341802,0.026346057820117414,0.23084466527482686,0.9925743211192811
31,32.462531054272524,0.03293257227514677,0.28855583159353354,0.9911143344934271
31,63.403380965376,0.028587302322176013,0.2504824927027201,0.9854371830122084
31,63.403380965376,0.028587302322176013,0.2504824927027201,0.9816197764361887
31,50.72270477230081,0.034304762786611216,0.2003859941621761,0.9740170733213194
31,50.72270477230081,0.034304762786611216,0.2003859941621761,0.9385954557972986
31,38.955037265127025,0.039519086730176116,0.15389644351655127,0.7355284734508769
31,40.57816381784065,0.01829587348619265,0.3606947894919169,0.5117112866349616
31,32.462531054272524,0.03293257227514677,0.28855583159353354,0.46625086999964993
32,52.836150804480006,0.035734127902720014,0.3131031158784001,0.9999053927914429
32,42.26892064358401,0.04288095348326402,0.2504824927027201,0.9998843831610927
32,25.97002484341802,0.039519086730176116,0.23084466527482686,0.9998364638305475
32,32.462531054272524,0.04939885841272015,0.28855583159353354,0.9997946900565011
32,32.46253105427252,0.021955048183431178,0.28855583159353354,0.9997682187607883
32,31.164029812101624,0.04742290407621134,0.1846757322198615,0.9996930572490469
32,63.403380965376,0.028587302322176013,0.37572373905408013,0.9996516525136702
32,20.776019874734416,0.04742290407621134,0.2770135983297922,0.999558369665119
32,31.164029812101624,0.031615269384140894,0.2770135983297922,0.9994954462173521
32,50.72270477230081,0.05145714417991682,0.3005789912432641,0.9990586890314527
32,33.81513651486721,0.05145714417991682,0.3005789912432641,0.9986631337920303
32,42.26892064358401,0.028587302322176013,0.2504824927027201,0.9984959910720221
32,40.57816381784065,0.027443810229288972,0.3606947894919169,0.9984542539443056
32,25.97002484341802,0.03951908673017612,0.23084466527482683,0.9955076492057392
32,32.46253105427252,0.021955048183431178,0.4328337473903003,0.9944843618644147
32,42.26892064358401,0.028587302322176013,0.37572373905408013,0.9740136892090877
32,25.97002484341802,0.05927863009526417,0.23084466527482683,0.969232199190852
32,25.97002484341802,0.05927863009526417,0.23084466527482683,0.9689917450591995
32,50.72270477230081,0.05145714417991682,0.2003859941621761,0.9472183251851588
32,32.46253105427252,0.021955048183431178,0.28855583159353354,0.20134683920042798
33,52.836150804480006,0.035734127902720014,0.3131031158784001,0.9999281580913273
33,32.46253105427252,0.021955048183431178,0.28855583159353354,0.9999044989931021
33,32.462531054272524,0.04939885841272015,0.28855583159353354,0.9998307813203525
33,42.26892064358401,0.04288095348326402,0.2504824927027201,0.9996964183118795
33,42.26892064358401,0.028587302322176013,0.2504824927027201,0.9996238903551158
33,31.164029812101624,0.031615269384140894,0.1846757322198615,0.9996150163190992
33,25.97002484341802,0.03951908673017612,0.34626699791224025,0.9994247245964977
33,38.95503726512702,0.01756403854674494,0.34626699791224025,0.9993050203040951
33,25.97002484341802,0.05927863009526417,0.23084466527482683,0.999065351798465
33,25.97002484341802,0.039519086730176116,0.23084466527482686,0.9989621704495522
33,38.95503726512702,0.026346057820117414,0.34626699791224025,0.9987223616789563
33,31.164029812101624,0.04742290407621134,0.2770135983297922,0.9932337455205741
33,25.97002484341802,0.05927863009526417,0.34626699791224025,0.9888388187446994
33,33.81513651486721,0.034304762786611216,0.3005789912432641,0.986898095584597
33,63.403380965376,0.04288095348326402,0.2504824927027201,0.984121053022828
33,50.72270477230081,0.05145714417991682,0.2003859941621761,0.9674230453227101
33,50.72270477230081,0.034304762786611216,0.2003859941621761,0.9590474832006474
33,38.95503726512702,0.026346057820117414,0.34626699791224025,0.9581426953714108
33,63.403380965376,0.028587302322176013,0.37572373905408013,0.9231424961168109
33,31.164029812101624,0.031615269384140894,0.1846757322198615,0.7328212943553787
34,33.81513651486721,0.034304762786611216,0.3005789912432641,0.9999418219320619
34,32.46253105427252,0.021955048183431178,0.28855583159353354,0.9999354635835978
34,52.836150804480006,0.035734127902720014,0.3131031158784001,0.9999191918428875
34,42.26892064358401,0.028587302322176013,0.2504824927027201,0.9998957456545338
34,42.26892064358401,0.028587302322176013,0.2504824927027201,0.9998037104496281
34,32.462531054272524,0.04939885841272015,0.28855583159353354,0.9997661894926065
34,42.26892064358401,0.04288095348326402,0.2504824927027201,0.9996834837606143
34,25.97002484341802,0.03951908673017612,0.34626699791224025,0.9994090820080977
34,50.72270477230081,0.034304762786611216,0.3005789912432641,0.9991165831813471
34,50.72270477230081,0.034304762786611216,0.3005789912432641,0.9988965537768433
34,25.97002484341802,0.03951908673017612,0.23084466527482683,0.9977350760619041
34,63.403380965376,0.028587302322176013,0.2504824927027201,0.9972697977960975
34,25.970024843418017,0.01756403854674494,0.34626699791224025,0.9961995232731707
34,50.72270477230081,0.034304762786611216,0.3005789912432641,0.9955986468508111
34,25.970024843418017,0.01756403854674494,0.34626699791224025,0.9948959628054105
34,38.955037265127025,0.05927863009526417,0.23084466527482683,0.9932914396042724
34,38.95503726512702,0.026346057820117414,0.34626699791224025,0.9916221638492738
34,42.26892064358401,0.028587302322176013,0.37572373905408013,0.9846759835433364
34,50.72270477230081,0.034304762786611216,0.2003859941621761,0.9747028338737481
34,50.72270477230081,0.05145714417991682,0.2003859941621761,0.20772783670226075
35,32.46253105427252,0.021955048183431178,0.28855583159353354,0.9999514649416459
35,33.81513651486721,0.034304762786611216,0.3005789912432641,0.9999347415046426
35,52.836150804480006,0.035734127902720014,0.3131031158784001,0.9999271494831234
35,33.81513651486721,0.02286984185774081,0.2003859941621761,0.9998642150944748
35,42.26892064358401,0.028587302322176013,0.2504824927027201,0.9997930948828267
35,38.95503726512702,0.01756403854674494,0.34626699791224025,0.9997454712954524
35,42.26892064358401,0.028587302322176013,0.37572373905408013,0.999742072280893
35,38.95503726512702,0.01756403854674494,0.23084466527482683,0.9996617035520344
35,42.26892064358401,0.028587302322176013,0.2504824927027201,0.9996189275148774
35,33.81513651486721,0.02286984185774081,0.2003859941621761,0.9986322638315758
35,63.403380965376,0.028587302322176013,0.37572373905408013,0.9986305024204059
35,42.26892064358401,0.04288095348326402,0.37572373905408013,0.9984569486815765
35,38.95503726512702,0.01756403854674494,0.34626699791224025,0.9981234569805733
35,40.578163817840654,0.04116571534393346,0.24046319299461127,0.9980205624445954
35,27.05210921189377,0.027443810229288976,0.24046319299461127,0.9978951341530916
35,40.578163817840654,0.04116571534393346,0.24046319299461127,0.9883449793592588
35,50.72270477230081,0.034304762786611216,0.2003859941621761,0.9826504307356461
35,33.81513651486721,0.02286984185774081,0.2003859941621761,0.976070952237915
35,50.72270477230081,0.034304762786611216,0.2003859941621761,0.9545793254629092
35,50.72270477230081,0.02286984185774081,0.2003859941621761,0.9412925320495656
36,38.95503726512702,0.01756403854674494,0.34626699791224025,0.9999387973983563
36,33.81513651486721,0.034304762786611216,0.3005789912432641,0.9999183075126336
36,33.81513651486721,0.02286984185774081,0.2003859941621761,0.9999140097930311
36,52.836150804480006,0.035734127902720014,0.3131031158784001,0.9999048344774555
36,32.46253105427252,0.021955048183431178,0.28855583159353354,0.9999038253972583
36,38.95503726512702,0.01756403854674494,0.34626699791224025,0.9998777390272725
36,33.81513651486721,0.02286984185774081,0.3005789912432641,0.9998595297822346
36,42.26892064358401,0.028587302322176013,0.2504824927027201,0.9998265456102706
36,25.970024843418017,0.01756403854674494,0.23084466527482683,0.9997599962433223
36,27.05210921189377,0.04116571534393346,0.24046319299461127,0.9996920294409389
36,40.578163817840654,0.04116571534393346,0.24046319299461127,0.9995597559912834
36,40.578163817840654,0.027443810229288972,0.2404631929946113,0.9988489811561724
36,42.26892064358401,0.028587302322176013,0.2504824927027201,0.9982147677347373
36,42.26892064358401,0.04288095348326402,0.2504824927027201,0.9975352160273926
36,40.578163817840654,0.01829587348619265,0.16030879532974088,0.977072807031412
36,40.578163817840654,0.01829587348619265,0.16030879532974088,0.969669041563628
36,63.403380965376,0.04288095348326402,0.2504824927027201,0.9643961946878389
36,27.05210921189377,0.027443810229288976,0.3606947894919169,0.9577330573384146
36,50.72270477230081,0.02286984185774081,0.3005789912432641,0.9415732695036022
36,50.72270477230081,0.034304762786611216,0.2003859941621761,0.4435347924859366
37,38.95503726512702,0.01756403854674494,0.34626699791224025,0.999966596677844
37,32.46253105427252,0.021955048183431178,0.28855583159353354,0.9998933777656099
37,33.81513651486721,0.034304762786611216,0.3005789912432641,0.999890053109114
37,52.836150804480006,0.035734127902720014,0.3131031158784001,0.9998677659544514
37,46.74604471815242,0.014051230837395954,0.4155203974946883,0.9998487046291868
37,33.81513651486721,0.02286984185774081,0.2003859941621761,0.9998361875919637
37,27.05210921189377,0.027443810229288976,0.24046319299461127,0.9998155421969628
37,25.970024843418017,0.026346057820117414,0.34626699791224025,0.9998019927881553
37,27.05210921189377,0.027443810229288972,0.2404631929946113,0.9995569399514495
37,27.05210921189377,0.01829587348619265,0.16030879532974088,0.9992823106516525
37,63.403380965376,0.028587302322176013,0.37572373905408013,0.9992778215682365
37,38.95503726512702,0.026346057820117414,0.23084466527482683,0.9971267235652815
37,27.05210921189377,0.027443810229288976,0.24046319299461127,0.9933500435809633
37,38.95503726512702,0.026346057820117414,0.34626699791224025,0.9923567099849445
37,27.05210921189377,0.04116571534393346,0.3606947894919169,0.991443043568324
37,31.164029812101617,0.014051230837395954,0.2770135983297922,0.9885696532795981
37,40.578163817840654,0.027443810229288972,0.2404631929946113,0.9784088515658742
37,42.26892064358401,0.04288095348326402,0.37572373905408013,0.9568259536511583
37,46.74604471815242,0.02107684625609393,0.4155203974946883,0.9002604902848425
37,42.26892064358401,0.028587302322176013,0.37572373905408013,0.32105538070673617
38,38.95503726512702,0.01756403854674494,0.34626699791224025,0.9999584914558081
38,52.836150804480006,0.035734127902720014,0.3131031158784001,0.9999560165129994
38,32.46253105427252,0.021955048183431178,0.28855583159353354,0.9999452223740519
38,42.26892064358401,0.04288095348326402,0.37572373905408013,0.9998634518362607
38,33.81513651486721,0.034304762786611216,0.3005789912432641,0.9996776411572281
38,46.74604471815242,0.014051230837395954,0.4155203974946883,0.9996571077933081
38,40.578163817840654,0.027443810229288976,0.3606947894919169,0.9995399893729648
38,56.0952536617829,0.011240984669916763,0.33241631799575067,0.9994251860496152
38,37.39683577452194,0.011240984669916763,0.4986244769936259,0.9985271239178747
38,42.26892064358401,0.028587302322176013,0.37572373905408013,0.9976218869476994
38,31.164029812101617,0.014051230837395954,0.4155203974946883,0.9975419219703042
38,25.970024843418017,0.026346057820117414,0.23084466527482683,0.997205495819738
38,38.95503726512702,0.01756403854674494,0.23084466527482683,0.9971484457002776
38,38.95503726512702,0.01756403854674494,0.34626699791224025,0.9955021437261397
38,56.0952536617829,0.016861477004875145,0.4986244769936259,0.9934618307561143
38,31.164029812101617,0.014051230837395954,0.4155203974946883,0.9912400576217877
38,40.578163817840654,0.027443810229288976,0.3606947894919169,0.9883020640989201
38,31.164029812101617,0.014051230837395954,0.4155203974946883,0.9879587809354796
38,63.403380965376,0.04288095348326402,0.2504824927027201,0.9879134225578101
38,27.05210921189377,0.027443810229288976,0.24046319299461127,0.9550231829971749
39,52.836150804480006,0.035734127902720014,0.3131031158784001,0.9999584402018926
39,25.970024843418017,0.01756403854674494,0.34626699791224025,0.9999237414418392
39,25.970024843418017,0.01756403854674494,0.34626699791224025,0.9998949459920886
39,33.81513651486721,0.034304762786611216,0.3005789912432641,0.9998754430957953
39,32.46253105427252,0.021955048183431178,0.28855583159353354,0.9997327462208179
39,42.26892064358401,0.04288095348326402,0.37572373905408013,0.9996767652027875
39,33.81513651486721,0.034304762786611216,0.4508684868648961,0.999592353435498
39,42.26892064358401,0.028587302322176013,0.37572373905408013,0.9995154573455217
39,50.72270477230081,0.05145714417991682,0.30057899124326415,0.999321967186844
39,31.164029812101617,0.02107684625609393,0.2770135983297922,0.9989354521184194
39,50.72270477230081,0.05145714417991682,0.30057899124326415,0.9982143440623659
39,38.95503726512702,0.01756403854674494,0.34626699791224025,0.9919509345313303
39,31.164029812101617,0.02107684625609393,0.4155203974946883,0.9902648552426981
